제목,링크,출처,날짜,설명
ASX Cobalt Stocks: 4 Biggest Companies in 2024,https://investingnews.com/biggest-cobalt-stocks-asx/,2024. 12. 5.,날짜 없음,"Read on for a look at the biggest cobalt stocks on the ASX sorted by market cap. All market cap and share price data was obtained on November 29, 2024."
Vale Base Metals completes Voisey’s Bay underground mine in Labrador,https://www.mining.com/vale-base-metals-completes-voiseys-bay-underground-mine/,2024. 12. 3.,날짜 없음,It has completed the construction and commissioning of its C$4.13 billion ($2.94 billion) Voisey's Bay nickel-copper underground mine in northern Labrador.
NICKEL CREEK ANNOUNCES TSX-V LISTING AND VOLUNTARY DELISTING FROM TSX AND DEPARTURE OF A DIRECTOR,https://www.newswire.ca/news-releases/nickel-creek-announces-tsx-v-listing-and-voluntary-delisting-from-tsx-and-departure-of-a-director-849311567.html,2024. 12. 6.,날짜 없음,"CNW/ - Nickel Creek Platinum Corp. (TSX: NCP) (""Nickel Creek"" or the ""Company"") announces that it has received conditional approval to list its common..."
FPX Nickel Leverages Strong Balance Sheet and Intends to Launch Normal Course Issuer Bid,https://www.newswire.ca/news-releases/fpx-nickel-leverages-strong-balance-sheet-and-intends-to-launch-normal-course-issuer-bid-807193115.html,2024. 12. 2.,날짜 없음,"CNW/ - FPX Nickel Corp. (TSXV: FPX) (OTCQB: FPOCF) (""FPX Nickel"" or the ""Company"") is pleased to announce that the Company's board of directors has..."
All 2024 Nickels Are Now Worth Way More Than 5 Cents,https://www.newsbreak.com/news/3702868266345-all-2024-nickels-are-now-worth-way-more-than-5-cents,2024. 12. 5.,날짜 없음,Be on the lookout for any nickel made in 2024 because you can sell it for a huge profit!
[SMM Analysis] Will Stable Nickel Ore Prices See New Fluctuations Later This Month?,https://www.metal.com/en/newscontent/103089193,2024. 12. 15.,날짜 없음,"The global nickel ore market remained generally stable, with slight differences in market performance between major producing countries, the Philippines and..."
Nickel prices in Asia up by more than 3% today,https://steelnews.biz/nickel-prices-in-asia-up-more-than-3pc-today/,2024. 12. 12.,날짜 없음,12 December 2024 – Nickel prices on the SHFE rose by more than 3% in some cases on Thursday. Prices are also rising on the Chinese spot markets. ECB key...
"Abaxx to Launch Nickel Sulphate Futures on January 10, 2025",https://www.globenewswire.com/news-release/2024/12/11/2995307/0/en/Abaxx-to-Launch-Nickel-Sulphate-Futures-on-January-10-2025.html,2024. 12. 11.,날짜 없음,Abaxx Nickel Sulphate futures are designed to deliver better price discovery and risk management tools for market participants in this battery metal.
Norilsk Nickel plans to sell all it produces in 2025,https://www.mining.com/web/norilsk-nickel-plans-to-sell-all-it-produces-in-2025/,2024. 12. 13.,날짜 없음,"Russia's Nornickel, the world's largest producer of palladium and a major producer of refined nickel, on Friday said it plans to sell everything it produces in..."
Impact of US Tariffs on Canadian Nickel Industry,https://www.crugroup.com/en/communities/thought-leadership/2024/impact-of-us-tariffs-on-canadian-nickel-industry/,2024. 12. 11.,날짜 없음,"Canada is the single largest supplier of nickel metal to the US market, typically delivering between 35–40% of the United States' annual primary nickel..."
Ministry to curb nickel output to push up global prices,http://www.thejakartapost.com/business/2024/12/11/ministry-to-curb-nickel-output-to-push-up-global-prices.html,2024. 12. 11.,날짜 없음,Ministry to curb nickel output to push up global prices. The government is planning to impose further curbs on domestic nickel production in a bid to improve...
Grid Metals Corp. Signs Agreement with a Major Mining Company to Fund the Makwa Nickel Project,https://www.accessnewswire.com/newsroom/en/metals-and-mining/grid-metals-corp-signs-agreement-with-a-major-mining-company-to-fund-the-makwa-nic-953852,2024. 12. 12.,날짜 없음,"TORONTO, ON / ACCESSWIRE / December 12, 2024 / Grid Metals Corp. (TSXV:GRDM)(OTCQB:MSMGF) (""Grid"" or the ""Company"") is pleased to announce it has executed a..."
Battery raw materials outlook 2025: Robust and rebalancing market,https://www.fastmarkets.com/insights/battery-raw-materials-outlook-2025-robust-and-rebalancing-market/,2024. 12. 9.,날짜 없음,Understand the global outlook for the battery raw materials (BRM) market in 2025 with the key takeaways from our recent webinar.
From waste to value: the potential for battery recycling in Europe,https://www.transportenvironment.org/articles/from-waste-to-value-the-potential-for-battery-recycling-in-europe,2024. 12. 12.,날짜 없음,A T&E study finds battery recycling is Europe's chance for resource sufficiency and a low-impact supply chain.
"Copper, nickel, iron ore, uranium, coal, rare earths, gold, silver…Where are prices headed in 2025?",https://www.marketindex.com.au/news/copper-nickel-iron-ore-uranium-coal-rare-earths-gold-silver-where-are-prices,2024. 12. 12.,날짜 없음,"Citi has just released its latest commodity price forecasts for 2025 and 2026, covering base metals and iron ore, rare earths, energy and uranium, and precious..."
Vale lays off staff as mining operations worldwide reckon with low nickel prices,https://www.cbc.ca/news/canada/sudbury/decentralized-structure-sudbury-operations-expert-china-indonesia-1.7407041,2024. 12. 11.,날짜 없음,Social Sharing. Vale is cutting jobs throughout its global operations to remain competitive as the price of nickel continues to slump. The company refuses to...
Alliance Nickel Leads 3 ASX Penny Stocks To Consider,https://finance.yahoo.com/news/alliance-nickel-leads-3-asx-040609707.html,2024. 12. 12.,날짜 없음,"The Australian market has been experiencing a downturn, with the ASX200 trading down around 0.65% in early afternoon trades on Friday."
Are commodities hot or not? - Dec 2024 | Investor,https://www.trustintelligence.co.uk/investor/articles/strategy-investor-are-commodities-hot-or-not-retail-dec-2024,2024. 12. 11.,날짜 없음,"The commodity and energy sectors could almost be seen as polar opposites to the technology sector. Value sectors rather than growth, cyclical companies..."
What’s Happening With VALE Stock?,https://www.forbes.com/sites/greatspeculations/2024/12/09/whats-happening-with-vale-stock/,2024. 12. 9.,날짜 없음,VALE (NYSE: VALE) stock has lost almost 40% since the beginning of the year as compared to the 28% gain in the S&P 500 Index. Vale's downward stock price...
"ECB cuts key interest rates: inflation falls, economic growth to rise – Stainless Espresso",https://steelnews.biz/ecb-cuts-key-interest-rates-inflation-economy/,2024. 12. 13.,날짜 없음,ECB cut its key interest rates by 0.25 percentage points yesterday and is forecasting economic growth for 2025 and 2026. Asian nickel up again.
Canada Nickel lands $20-million from Ontario First Nation in groundbreaking critical minerals investment,https://www.theglobeandmail.com/business/article-canada-nickel-indigenous-funding-ontario/,2024. 12. 13.,날짜 없음,"Taykwa Tagamou Nation, a Cree First Nation in the Cochrane district of Northern Ontario, is paying $20-million to buy convertible notes in Canada Nickel."
"Grid Metals, Teck Resources team up to explore nickel sulphide project in Manitoba",https://www.mining.com/grid-metals-teck-resources-team-up-to-explore-nickel-sulphide-project-in-manitoba/,2024. 12. 12.,날짜 없음,Battery metals explorer Grid Metals (TSXV: GRDM) will team up with Teck Resources (TSX: TECK.A/TECK.B) to advance the Mawka nickel-copper-PGM (platinum group...
"Volatility could roil base metal markets in 2025; analysts favour copper, tin amid energy transition",https://www.businesstimes.com.sg/companies-markets/volatility-could-roil-base-metal-markets-2025-analysts-favour-copper-tin-amid-energy-transition,2024. 12. 12.,날짜 없음,BASE metal prices have been lifted this year by robust market fundamentals and a rise in green sentiment. But market watchers warn that the potential of a...
ILU ASX: Taxpayers have just made a $1.65b bet on a rare earths green premium,https://www.afr.com/companies/mining/taxpayers-have-just-made-a-1-65b-bet-on-a-rare-earths-green-premium-20241208-p5kwoh,2024. 12. 8.,날짜 없음,The failed campaign to hand Australian nickel a so-called green premium is barely over. But politicians and miners are already making a fresh bet that...
Canada Nickel secures $14m investment from Taykwa Tagamou Nation,https://www.mining.com/canada-nickel-secures-14m-investment-from-taykwa-tagamou-nation/,2024. 12. 13.,날짜 없음,"Canada Nickel (TSXV: CNC) has received a C$20 million ($14m) investment from Taykwa Tagamou Nation, a Cree First Nation in northern Ontario."
Vale Cuts Jobs Globally as Nickel Market Slump Deepens,https://thedeepdive.ca/vale-cuts-jobs-globally-as-nickel-market-slump-deepens/,2024. 12. 12.,날짜 없음,"Brazilian mining giant Vale is cutting jobs across its global operations as nickel prices continue to fall, the company said on Tuesday."
Broker says Coles and this ASX dividend stock are top buys,https://www.fool.com.au/2024/12/10/broker-says-coles-and-this-asx-dividend-stock-are-top-buys/,2024. 12. 10.,날짜 없음,Here's why analysts are tipping Coles Group Ltd (ASX: COL) and this ASX dividend stocks as buys right now...
Tanzania’s mineral value addition drive gathers pace,https://dailynews.co.tz/tanzanias-mineral-value-addition-drive-gathers-pace/,2024. 12. 9.,날짜 없음,"DAR ES SALAAM: AS Tanzania celebrates 63 years of independence, geologically, the country has continued to reap the benefits of its rich mineral resources..."
Balochistan industrialists demand finished products industry,https://tribune.com.pk/story/2514452/balochistan-industrialists-demand-finished-products-industry,2024. 12. 8.,날짜 없음,Balochistan industrialists have urged both the provincial and federal governments to encourage the setting up of a local industry for value-added and finished...
[SMM Analysis] Is the Nickel Ore Market Changing Rapidly Within the Week?,https://www.metal.com/en/newscontent/103099378,2024. 12. 20.,날짜 없음,"SMM, December 20th: Recently, the global nickel ore market has experienced some significant changes, particularly in Indonesia and the Philippines,..."
Vale announces layoffs amid slumping nickel prices,https://indonesiabusinesspost.com/3355/uncategory/vale-announces-layoffs-amid-slumping-nickel-prices,2024. 12. 16.,날짜 없음,Editor: Imanuddin Razak. Mining giant Vale is conducting job cuts across its global operations in response to the ongoing decline in nickel prices. While the...
Indonesia Weighs Deep Cuts to Nickel Mining to Boost Prices,https://www.bloomberg.com/news/articles/2024-12-19/indonesia-weighs-deep-cuts-to-nickel-mining-to-boost-prices,2024. 12. 19.,날짜 없음,"Indonesia is considering deep cuts to nickel mining quotas as it seeks to boost slumping prices of the battery metal, according to people familiar with the..."
Nickel Supply Woes: Innovations Steering a Sustainable EV Future,https://carboncredits.com/nickel-supply-woes-innovations-steering-a-sustainable-ev-future-aemc/,2024. 12. 18.,날짜 없음,Discover the critical need for major EV markets to achieve 100% electric vehicle sales by 2035 and how it will drive demand for nickel batteries.
"Indonesia weighs deep cuts to nickel mining to boost prices, Bloomberg reports",https://www.reuters.com/markets/commodities/indonesia-weighs-deep-cuts-nickel-mining-boost-prices-bloomberg-reports-2024-12-19/,2024. 12. 19.,날짜 없음,Indonesia is weighing deep cuts to nickel mining quotas and is looking at lowering the amount of ore mined next year to as low as 150 million tons.
Nickel's Price Plunge Indonesian Dominance Shakes Global Markets,https://oilprice.com/Metals/Commodities/Nickels-Price-Plunge-Indonesian-Dominance-Shakes-Global-Markets.html,2024. 12. 23.,날짜 없음,Indonesia's nickel production is projected to hit 2.1 million metric tons in 2024—over 50% of the expected global output and more than double its 2020 levels...
Indonesia weighs deep cuts to nickel mining to boost prices,https://www.mining.com/web/indonesia-weighs-deep-cuts-to-nickel-mining-to-boost-prices/,2024. 12. 19.,날짜 없음,Indonesia weighs deep cuts to nickel mining to boost prices ... Nickel pig iron plant in Indonesia. (Image from Nickel Mines Ltd.) Indonesia is considering deep...
Indonesia mulls slashing nickel mining quotas in 2025,https://steelnews.biz/indonesia-mulls-slashing-nickel-mining-quotas-2025/,2024. 12. 20.,날짜 없음,Indonesia is considering reducing the mining quotas for nickel ore by more than 120 million tons (-45%) in 2025. Merry Christmas and a Happy New Year.
Indonesia Looks To Cut Nickel Quotas To Balance The Market,https://finimize.com/content/indonesia-looks-to-cut-nickel-quotas-to-balance-the-market,2024. 12. 19.,날짜 없음,Indonesia is considering slashing its nickel mining quotas from 227 million tons to 150 million tons next year to help stabilize market prices.
Nickel Prices Plunge to Four-Year Low with Economic Uncertainty and Supply Concerns,https://www.miningfeeds.com/nickel-prices-plunge-to-four-year-low-with-economic-uncertainty-and-supply-concerns/,2024. 12. 23.,날짜 없음,"Nickel prices, which peaked at over $100,000 per ton in 2022 during a highly volatile short squeeze, have fallen approximately 8% this year. The market's..."
5 Best-performing Canadian Nickel Stocks of 2024,https://www.nasdaq.com/articles/5-best-performing-canadian-nickel-stocks-2024,2024. 12. 19.,날짜 없음,"Below are the top nickel stocks in Canada on the TSXV and CSE by share price performance so far this year. TSX stocks were considered, but didn't make the cut."
Taykwa Tagamou Nation and Canada Nickel Announce $20 million Investment Partnership,https://www.prnewswire.com/news-releases/taykwa-tagamou-nation-and-canada-nickel-announce-20-million-investment-partnership-302332042.html,2024. 12. 16.,날짜 없음,"PRNewswire/ - Taykwa Tagamou Nation (""TTN"") and Canada Nickel Company Inc. (""Canada Nickel"" or the ""Company"") (TSXV: CNC) (OTCQX: CNIKF) are proud to..."
Indonesia's Growing Nickel Production Disrupts Global Market,https://oilprice.com/Metals/Commodities/Indonesias-Growing-Nickel-Production-Disrupts-Global-Market.html,2024. 12. 16.,날짜 없음,"The stainless steel market experienced a challenging year in 2024, characterized by weak demand, oversupply, and falling nickel prices."
Buffalo Nickel Value Simplified • 2025 Full Coin Breakdown,https://www.benzinga.com/money/buffalo-nickel-value-simplified,2024. 12. 17.,날짜 없음,"The value of a Buffalo Nickel can vary depending on several factors, including the condition of the coin, the year it was minted, any special errors or..."
Not so merry Christmas for ASX and nickel,https://mining.com.au/not-so-merry-christmas-for-asx-and-nickel/,2024. 12. 20.,날짜 없음,Less than a week out from Christmas and there is no sign of the alleged 'Santa rally' markets were hoping for.
Canada Nickel in $20 million partnership with Ontario First Nation,https://resourceworld.com/canada-nickel-in-20-million-partnership-with-ontario-first-nation/,2024. 12. 16.,날짜 없음,Canada Nickel Company Inc. [CNC-TSXV] and Taykwa Tagamou Nation (TTN) have announced a $20 million investment partnership.
"7 Magnificent Miners: The outlook for copper, iron ore, lithium, coal, gold, nickel and uranium",https://www.livewiremarkets.com/wires/7-magnificent-miners-the-outlook-for-copper-iron-ore-lithium-coal-gold-nickel-and-uranium,2024. 12. 19.,날짜 없음,Stay the course? Buy the dip? Or get out while you still can? These are the questions Australian mining investors want answers to in 2025.
Electric dreams turn into a nightmare for battery metals,https://www.reuters.com/markets/commodities/electric-dreams-turn-into-nightmare-battery-metals-andy-home-2024-12-20/,2024. 12. 20.,날짜 없음,"Evaporation pools for lithium extraction are seen as part of the Lithium Carbonate Industrial Plant, in the Salar de Uyuni, in Potosi, Bolivia December 15,..."
Supreme Court approves Panoramic share transfer to Zeta,https://mining.com.au/supreme-court-approves-panoramic-share-transfer-to-zeta/,2024. 12. 20.,날짜 없음,The Supreme Court of Western Australia has approved the transfer of Panoramic Resources' shares to Zeta Resources (ASX:ZER).
How Jean-Georges stole Christmas: Exec bitter after being nickel-and-dimed over holiday dinner by One-Percent eatery,https://pagesix.com/2024/12/22/lifestyle/how-jean-georges-stole-christmas-exec-bitter-after-being-nickel-and-dimed-over-holiday-dinner-by-one-percent-eatery/,2024. 12. 22.,날짜 없음,New York media exec booked a table for four at Jean-Georges after noticing that the haute haunt had knocked down the price of its tasting menu on the 25th.
Taykwa Tagamou make largest-ever Indigenous investment – $20M – in a mine,https://www.canadianminingjournal.com/news/taykwa-tagamou-make-largest-ever-indigenous-investment-20m-in-a-mine/,2024. 12. 16.,날짜 없음,The Taykwa Tagamou Nation (TTN) is making a $20-million direct investment - believed to be the largest-ever direct investment by an Indigenous nation – in the...
10 Rare Nickel Error Coins That Could Be Worth a Small Fortune,https://wbza.co.in/10-rare-nickel-error-coins/,2024. 12. 16.,날짜 없음,"From doubled dies to overdates and off-center strikes, these mistakes not only enhance a coin's value but also add an element of history and mystery."
Top 10 Rarest and Most Valuable Nickels Worth a Fortune,https://wbza.co.in/top-10-rarest-and-most-valuable-nickels/,2024. 12. 16.,날짜 없음,Collecting rare and valuable nickels is more than a hobby—it's a way to hold a piece of history in your hands. Some nickels are so rare and iconic that...
9 Hidden Gems in Your Coin Collection That Could Pay for Your Next Vacation,https://wbza.co.in/9-hidden-gems-in-your-coin-collection/,2024. 12. 16.,날짜 없음,"Coins have played a pivotal role in American history, but some rare finds hold values far beyond their face amounts. Thanks to low mintage, fascinating."
"CHARTS: EV battery metals bill sets new low as lithium, nickel, cobalt price slump continues",https://www.mining.com/charts-ev-battery-metals-bill-sets-new-low-as-lithium-nickel-cobalt-price-slump-continues/,2024. 12. 26.,날짜 없음,The downtrend is led by lithium where the value per EV for the first ten months of the year is down 74% compared to the same period last year to $276. In...
Nickel Miners News For The Month Of December 2024,https://seekingalpha.com/article/4746898-nickel-miners-news-december-2024,2024. 12. 30.,날짜 없음,Nickel spot prices were slightly lower the last month. Explore more details here.
Chinese stainless steel prices decline slightly,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/chinese-stainless-steel-prices-decline-slightly-1372143.htm,2024. 12. 25.,날짜 없음,China's domestic stainless steel prices have fluctuated with slight decreases trend during the past week. Global nickel price has also seen ...
Commodity prices: Gold miners see silver lining in big lithium and nickel layoffs,https://www.afr.com/companies/mining/gold-miners-see-silver-lining-in-big-lithium-and-nickel-layoffs-20241223-p5l0ec,2024. 12. 31.,날짜 없음,The downturn in West Australian lithium and nickel has shuttered mines and slashed the market capitalisation of ASX-listed producers. But there has been an...
ASX Nickel Stocks: 5 Biggest Nickel-mining Companies,https://investingnews.com/asx-nickel-mining-stocks,2024. 12. 25.,날짜 없음,Want exposure to nickel-mining companies with shares on the ASX? Here's a look at the five biggest ASX nickel stocks by market cap.
How to invest in battery metals,https://moneyweek.com/investments/commodities/how-to-invest-in-battery-metals,2024. 12. 29.,날짜 없음,Two years ago the price of lithium was riding the crest of a wave. The increasing use of batteries for electric vehicles (EV) was forecast to ramp up demand...
"EV boom stalls, leaving battery metal miners in the dust",https://cyprus-mail.com/2024/12/29/ev-boom-stalls-leaving-battery-metal-miners-in-the-dust,2024. 12. 29.,날짜 없음,"It's been a brutal year to be in the battery metals business. Prices of lithium, nickel and cobalt collapsed in 2023 and have continued grinding steadily lower..."
Sainsbury's and Matalan jewellery recalled due to 'serious chemical risk',https://www.countypress.co.uk/news/24818453.jewellery-sold-sainsburys-recalled-due-serious-chemical-risk/,2024. 12. 26.,날짜 없음,"The Beeline Belly Bar, which has a pendant shaped like a daisy attached to it, has been recalled because of elevated levels of nickel."
Product sold at Sainsbury's and Matalan recalled due to 'serious chemical risk',https://www.southwalesguardian.co.uk/news/24817929.jewellery-sold-sainsburys-recalled-due-serious-chemical-risk/,2024. 12. 24.,날짜 없음,The Beeline Belly Bar has been recalled because of elevated levels of nickel. The belly bar has a pendant shaped like a daisy attached to it.
Sainsbury's and Matalan recall popular stocking filler over 'chemical risk' fears,https://metro.co.uk/2024/12/25/sainsburys-matalan-jewellery-recall-christmas-present-risk-22249838/,2024. 12. 25.,날짜 없음,Sainsbury's and Matalan have recalled a jewellery product over fears of chemical risk due its high nickel content. It is a popular Christmas stocking...
4 Rare Nickels From Over 20 Years Ago That Could Be Valued at Thousands Today,https://wbza.co.in/4-rare-nickels-from-over-20-years-ago/,2024. 12. 26.,날짜 없음,Rare nickels like the 1913 Liberty Head V Nickel and the 1867 Shield Nickel with Rays are not just coins; they're pieces of history and art.
Matalan and Sainsbury's urgently recall stocking filler over 'chemical risk',https://www.gloucestershirelive.co.uk/news/uk-world-news/matalan-sainsburys-urgently-recall-stocking-9819320,2024. 12. 25.,날짜 없음,Sainsbury's and Matalan have issued an urgent recall for a piece of body jewellery over chemical concerns. The retailers are asking customers to return the...
Sainsbury's and Matalan urgently recall stocking filler item as they issue warning over serious health risk,https://www.dailymail.co.uk/news/article-14225713/Sainsburys-Matalan-urgently-recall-stocking-filler.html,2024. 12. 25.,날짜 없음,"The Beeline Belly Bar, a flower-themed body jewellery piece, has been found to contain an 'elevated value' of nickel - raising concerns about potential..."
Sainsbury's and Matalan pull popular stocking filler from shelves over 'serious chemical risk',https://www.mirror.co.uk/news/uk-news/breaking-sainsburys-matalan-pull-popular-34373176,2024. 12. 24.,날짜 없음,"Two supermarkets - Sainsbury's and Matalan - have recalled the Beeline Belly Bar following warnings that the jewellery contains an ""elevated nickel value""..."
LME nickel hits four-year low as 2025 opens with eyes on China,https://www.mining.com/web/lme-nickel-hits-four-year-low-as-2025-opens-with-eyes-on-china/,2025. 1. 2.,날짜 없음,"Prices for nickel, used in stainless steel and batteries, dropped towards $15000 a ton on the London Metal Exchange."
Nickel Prices Slump as EV Boom Fails to Materialize,https://oilprice.com/Metals/Commodities/Nickel-Prices-Slump-as-EV-Boom-Fails-to-Materialize.html,2025. 1. 6.,날짜 없음,The nickel industry continues to grapple with a combination of weak demand and oversupply. Reports attribute this to anticipated high nickel prices.
Nickel Price 2024 Year-End Review,https://investingnews.com/daily/resource-investing/base-metals-investing/nickel-investing/nickel-price-update/,2025. 1. 7.,날짜 없음,"Nickel price in Q4. Nickel reached its 2024 peak of US$21,615 per metric ton on May 20, but was back below the US$16,000 mark by the end of July. Following some..."
"ANALYSIS: Abaxx eyes gold, lithium after Friday's nickel debut",https://www.fow.com/insights/analysis-abaxx-eyes-gold-lithium-after-fridays-nickel-debut,2025. 1. 6.,날짜 없음,Abaxx Exchange has said the nascent market is eyeing more metals futures including gold and lithium contracts to complement the nickel sulphate future set to...
Nickel Price 2024 Year-End Review,https://www.nasdaq.com/articles/nickel-price-2024-year-end-review,2025. 1. 7.,날짜 없음,"Nickel reached its 2024 peak of US$21,615 per metric ton on May 20, but was back below the US$16,000 mark by the end of July. Following some volatility in..."
"Indonesia Nickel Move May Cut Global Supply 35%, Macquarie Says",https://www.bloomberg.com/news/articles/2025-01-09/indonesia-nickel-move-may-cut-global-supply-35-macquarie-says,2025. 1. 8.,날짜 없음,"Potential cuts to Indonesian nickel mine output could remove more than a third of global supply from the market, according to Macquarie Group Ltd.,..."
The Great Nickel Surge: A Tightrope Between Demand and Supply,https://carboncredits.com/the-great-nickel-surge-a-tightrope-between-demand-and-supply-aemc/,2025. 1. 7.,날짜 없음,Explore the future of nickel supply and demand from electric vehicles and batteries. Can Alaska Energy Metals keep up?
Could 2025 be the year of lithium and nickel?,https://mining.com.au/could-2025-be-the-year-of-lithium-and-nickel/,2025. 1. 6.,날짜 없음,"Let's face it, 2024 was not the year for lithium and nickel, but the new year could be a different story, according to industry commentators."
Indonesia reviews nickel ore mining quota to steady prices,https://www.kitco.com/news/off-the-wire/2025-01-03/indonesia-reviews-nickel-ore-mining-quota-steady-prices,2025. 1. 3.,날짜 없음,"Indonesia is reviewing its annual nickel ore mining quota, seeking to prevent further price falls, Energy and Mineral Resources Minister Bahlil Lahadalia told..."
"Nickel prices continue to struggle, report notes",https://www.thesudburystar.com/news/local-news/nickel-prices-continue-to-struggle-report-notes,2025. 1. 4.,날짜 없음,"Nickel prices continue to struggle, report notes."
Inconel Price Trend Remains Steady Amid Declining Nickel Prices in the U.S.,https://www.chemanalyst.com/NewsAndDeals/NewsDetails/inconel-price-trend-remains-steady-amid-declining-nickel-prices-in-the-us-32639,2025. 1. 6.,날짜 없음,"Overall, the market trend shows a broader decline in prices across multiple industrial metals, including Inconel, as traders exercise caution in response to..."
"Low nickel prices, layoffs and big gold, the year in Sudbury mining",https://www.northernontariobusiness.com/industry-news/mining/low-nickel-prices-layoffs-and-big-gold-the-year-in-sudbury-mining-10020775,2025. 1. 2.,날짜 없음,It was later in the year that VBM confirmed there were layoffs taking place in Sudbury and throughout the company. The layoffs were confirmed in the first week...
"Copper, nickel and aluminum prices set to remain elevated amid supply constraints in 2025",https://www.proactiveinvestors.com/companies/news/1063613/copper-nickel-and-aluminum-prices-set-to-remain-elevated-amid-supply-constraints-in-2025-1063613.html,2025. 1. 2.,날짜 없음,"Tin's outlook for 2025 remains strong, with demand expected to rise further due to the energy transition and recovering global semiconductor sales. Analysts at..."
Glencore's Stake in Koniambo Nickel SAS Attracts Two Bids - News and Statistics,https://www.indexbox.io/blog/two-bids-made-for-glencores-stake-in-new-caledonian-nickel-producer-kns/,2025. 1. 8.,날짜 없음,"Two buyers have bid for Glencore's mothballed KNS in New Caledonia, amid sector challenges and growing interest in nickel."
Nickel Asia Aims to Sell Processing Plant Stake to Sumitomo,https://www.bnnbloomberg.ca/investing/commodities/2025/01/07/nickel-asia-aims-to-sell-processing-plant-stake-to-sumitomo/,2025. 1. 7.,날짜 없음,Nickel Asia Corp. is in talks to unload its minority stake in a key processing plant to Japan's Sumitomo Metal Mining Co. as the Philippines' top producer...
"Less chance of BHP, Forrest nickel mines reopening",https://www.theaustralian.com.au/business/mining-energy/less-chance-of-bhp-forrest-nickel-mines-reopening-nickel-industries/news-story/abe9d2d9c7b2f417cec7594e707317b0,2025. 1. 3.,날짜 없음,A key competitor sees no light at the end of the tunnel for Australian producers in terms of a green premium or price recovery that could restart operations...
Philippines Aims for Nickel Dominance with New Mining Reforms,https://carboncredits.com/philippines-aims-for-nickel-dominance-with-new-mining-reforms-aemc/,2025. 1. 2.,날짜 없음,"Philippine President Ferdinand Marcos Jr. is set to revitalize the country's mining sector, particularly its nickel industry, through a proposed reform."
Two bids made for Glencore stake in New Caledonia’s Koniambo Nickel,https://www.mining.com/web/two-bids-made-for-glencore-stake-in-new-caledonias-koniambo-nickel/,2025. 1. 8.,날짜 없음,Two potential buyers for Glencore's stake in mothballed New Caledonian nickel producer Koniambo Nickel SAS (KNS) have submitted offers following site visits...
"Indonesia Nickel Move May Cut Global Supply 35%, Macquarie Says",https://www.bnnbloomberg.ca/business/international/2025/01/09/indonesia-nickel-move-may-cut-global-supply-35-macquarie-says/,2025. 1. 8.,날짜 없음,"Potential cuts to Indonesian nickel mine output could remove more than a third of global supply from the market, according to Macquarie Group Ltd.,..."
Sale of Panoramic to Zeta Resources completes,https://mining.com.au/sale-of-panoramic-to-zeta-resources-completes/,2025. 1. 2.,날짜 없음,The deed administrators have completed the sale of Panoramic Resources to Zeta Resources (ASX:ZER) under the Deed of Company Arrangement “DOCA) terms...
"Tartisan Nickel conducts airborne survey at Turtle Pond, Ontario",https://resourceworld.com/tartisan-nickel-conducts-airborne-survey-at-turtle-pond-ontario/,2025. 1. 3.,날짜 없음,Tartisan Nickel Corp. [CSE: TN; OTCQB: TTSRF; FSE: 8TA] has conducted a 149 line-kilometre TargetEM26 airborne geophysical survey over its Turtle Pond Knight...
Nickel Asia exits Coral Bay amid volatile global market,https://www.philstar.com/business/2025/01/08/2412535/nickel-asia-exits-coral-bay-amid-volatile-global-market,2025. 1. 8.,날짜 없음,The volatility in the global nickel market has promted Zamora-led Nickel Asia Corp. (NAC) to divest its minority stake in a nickel processing plant.
Broker says these ASX dividend stocks could generate massive returns,https://www.fool.com.au/2025/01/07/broker-says-these-asx-dividend-stocks-could-generate-massive-returns/,2025. 1. 7.,날짜 없음,These ASX dividend stocks could generate big yields and even bigger share price gains according to analysts at Bell Potter...
"Good morning, Nickel City! Here are stories to start your day",https://www.sudbury.com/good-morning-sudbury/good-morning-nickel-city-here-are-stories-to-start-your-day-10013351,2025. 1. 3.,날짜 없음,Here's a look at the current local weather and gas prices.
'Buffalo' nickel worth $240k thanks to unusual 'tone' and other crucial detail,https://www.the-sun.com/money/13231480/buffalo-nickel-low-mintage-rare-worth-thousands/,2025. 1. 6.,날짜 없음,"'Buffalo' nickel worth $240,000 thanks to unusual 'tone' – but there's another detail that gives it true value · Early date coins placed on a nice wood surface."
"This 5-cent Coin, The Peace Medal Jefferson Nickel, Could Be Worth Up To $2,750: Only 20 Years Old And",https://www.westalabamawatchman.com/this-5-cent-coin-the-peace-medal-jefferson-nickel-could-be-worth-up-to-2750-only-20-years-old-and-minted-in-philadelphia/,2025. 1. 6.,날짜 없음,"Coins are often overlooked when we come across them, especially when they are small denominations like nickels. However, some coins, despite being only a..."
Nickel Prices in 2025: Indonesia’s 40% Supply Cut Plan and EV Market Shifts,https://carboncredits.com/nickel-prices-at-the-crossroads-in-2025-indonesias-40-production-cut-plan-and-ev-market-shifts-aemc/,2025. 1. 9.,날짜 없음,The world's top nickel producer is considering cutting its nickel mine quotas by nearly 40% in 2025. This move could reduce global supply by over a third.
Will Indonesia shut the nickel spigot to spur prices?,https://www.mining.com/will-indonesia-shut-the-nickel-spigot-to-spur-prices/,1개월 전,날짜 없음,"“The nickel market has been in large oversupply for the last three years,” Lennon said. “Enormous growth in Indonesia has killed the nickel price.”."
