제목,링크,출처,날짜,설명
Missed signals: behind Trafigura’s $577mn loss on non-existent nickel,https://www.ft.com/content/1dafda6c-9726-4a20-94ad-e9f7e7bbbc44,2023. 2. 15.,날짜 없음,Trafigura shocked the corporate world last week when it booked a $577mn writedown and revealed it had been the victim of a “systematic fraud”.
Indonesia’s nickel downstreaming needs more global players,http://www.thejakartapost.com/opinion/2023/11/03/indonesias-nickel-downstreaming-needs-more-global-players.html,2023. 2. 10.,날짜 없음,"peaking at the third Belt and Road Initiative (BRI) Forum in Beijing last month, Indonesian President Joko “Jokowi'' Widodo lauded the contribution of..."
Trafigura faces $577 million loss on alleged nickel fraud,https://www.mining.com/trafigura-faces-577-million-loss-on-alleged-nickel-fraud/,2023. 2. 9.,날짜 없음,"Trafigura Group will take an almost half a billion dollars charge in first half of 2023, after discovering that some nickel cargoes it bought didn't contain..."
The biggest source of cobalt outside Africa is now Indonesia,https://www.mining.com/web/the-biggest-source-of-cobalt-outside-africa-is-now-indonesia/,2023. 2. 8.,날짜 없음,"Indonesia has become the world's second-largest cobalt producer, bolstering its bid to be a big player in the electric-vehicle supply chain."
Lundin Mining Announces 2022 Mineral Resource and Mineral Reserve Estimates,http://lundinmining.com/news/lundin-mining-announces-2022-mineral-resource-and-123104/,2023. 2. 8.,날짜 없음,"Including the Maiden Estimate for the Saúva Deposit Containing 578 kt (1.3 Blb) of Copper and 1.1 Moz of Gold in Indicated Mineral Resource TORONTO,"
"GM wants a piece of Vale’s base metal spinoff, Tesla’s nickel supplier",https://electrek.co/2023/02/09/gm-wants-a-piece-of-vales-base-metal-spinoff/,2023. 2. 9.,날짜 없음,General Motors (GM) has advanced to the next round of bidding for a stake in Brazilian mining company Vale's base metals spinoff.
How Citigroup Helped Lift the Lid on Trafigura’s Nickel Nightmare,https://www.bloomberg.com/news/articles/2023-02-13/trafigura-s-nickel-nightmare-how-citigroup-helped-lift-the-lid,2023. 2. 13.,날짜 없음,Trafigura now says were part of a “systematic fraud” against it that could cost more than half a billion dollars.
Australian mining companies flock to Asia as higher commodity prices and improved relations fuel interest,https://smallcaps.com.au/australian-mining-companies-asia-commodity-prices-improved-relations/,2023. 2. 8.,날짜 없음,"High commodity prices, improved working conditions, and better government relations, are attracting Australian mining companies back to Asia with a number..."
Opinion | A ‘$10 Quintillion’ Asteroid (Published 2023),https://www.nytimes.com/2023/02/08/opinion/psyche-asteroid-nasa-mining.html,2023. 2. 8.,날짜 없음,"NASA plans to explore Psyche, an asteroid made of iron, nickel and we don't know what else."
Copper poised for third straight weekly loss on weak Chinese demand,https://auto.economictimes.indiatimes.com/news/auto-components/copper-poised-for-third-straight-weekly-loss-on-weak-chinese-demand/97825354,2023. 2. 11.,날짜 없음,Copper Prices: Copper hit a seven-month high of $9550.50 a tonne in January as speculators bet that China's economy would revive and U.S. interest rates...
Under the Radar Junior Gold Miners,https://thebull.com.au/news/under-the-radar-junior-gold-miners/,2023. 2. 13.,날짜 없음,"The following table includes four such junior gold miner prospects, all of them with depreciating stock prices year over year yet showing substantial positive..."
Indonesia’s uncertain climb up the nickel value chain,https://www.lowyinstitute.org/the-interpreter/indonesia-s-uncertain-climb-nickel-value-chain,2023. 2. 20.,날짜 없음,"Indonesia's nickel sector industrial policies have shown some initial success. However, determining the net benefit will require more time."
Exclusive: CME to launch nickel contract using prices from new platform -sources,https://www.reuters.com/markets/commodities/cme-launch-nickel-contract-using-prices-new-platform-sources-2023-02-22/,2023. 2. 23.,날짜 없음,"CME Group plans to launch a nickel contract, settled with prices gathered from a platform to be launched by UK-based Global Commodities Holdings (GCH),..."
Philippines Looks To Replicate Indonesia's Nickel Market Success,https://oilprice.com/Metals/Commodities/Philippines-Looks-To-Replicate-Indonesias-Nickel-Market-Success.html,2023. 2. 20.,날짜 없음,"The Philippines is considering a potential export tax or even an outright ban on nickel, though experts remain critical of the plan."
QGC takes a leap into the sustainable Nickel mining sphere,https://www.miningreview.com/news/qgc-takes-a-leap-into-the-sustainable-nickel-mining-sphere/,2023. 2. 20.,날짜 없음,QGC has announce its partnership with African Nickel Limited (ANL) as a major investor with an exclusive right to acquire a majority stake in ANL.
Meet the new batteries unlocking cheaper electric vehicles,https://www.technologyreview.com/2023/02/17/1068814/meet-the-new-batteries-unlocking-cheaper-electric-vehicles/,2023. 2. 17.,날짜 없음,"A planned factory marks a major milestone in the US for new batteries that enable lower-cost, longer-lasting EVs."
Umicore grows revenues in 2022,https://www.recyclingtoday.com/news/umicore-grows-revenues-2022/,2023. 2. 17.,날짜 없음,"While its revenues for the full year increased by 10 percent, Umicore saw an 8 percent decrease in EBITDA."
The race to decarbonize electric-vehicle batteries,https://www.mckinsey.com/industries/automotive-and-assembly/our-insights/the-race-to-decarbonize-electric-vehicle-batteries,2023. 2. 23.,날짜 없음,This article looks at why EV battery production is such a high-emissions activity and what can be done to shrink its carbon footprint.
The devil's metal strikes again in Trafigura nickel fraud case,https://www.reuters.com/markets/europe/devils-metal-strikes-again-trafigura-nickel-fraud-case-2023-02-17/,2023. 2. 19.,날짜 없음,"Another year, another nickel scandal as the devil's metal lives up to its reputation."
Exploitation Of Illegal Nickel Mines In Indonesia – OpEd,https://www.eurasiareview.com/19022023-exploitation-of-illegal-nickel-mines-in-indonesia-oped/,2023. 2. 19.,날짜 없음,"Indonesia has abundant natural resources, especially nickel. Nickel is the raw material for making electric vehicle batteries."
A new hope for mining,https://business.inquirer.net/387359/a-new-hope-for-mining,2023. 2. 20.,날짜 없음,Mining can play a vital role in spurring Philippine socioeconomic development as it can generate more employment and boost government coffers.
The Man Trafigura Blames for a $577 Million Nickel Upset,https://www.wsj.com/articles/the-man-trafigura-blames-for-a-577-million-nickel-upset-c2744ae3,2023. 2. 20.,날짜 없음,"Even before Trafigura Group said phony nickel shipments could cost it up to $577 million, some people and businesses had decided to steer clear of both..."
BHP’s grand plans for underperforming Nickel West,https://www.australianresourcesandinvestment.com.au/2023/02/23/bhps-grand-plans-for-underperforming-nickel-west/,2023. 2. 23.,날짜 없음,BHP has offered insight into the future of Nickel West and how OZ Minerals' West Musgrave project fits into the picture.
"Dirty Nickel, Clean Power: Making the Ocean Bleed Red",https://www.thenation.com/article/environment/indonesia-nickel-pollution-batteries/,2023. 2. 21.,날짜 없음,"Dirty Nickel, Clean Power: Making the Ocean Bleed Red. How the race for more efficient batteries is poisoning Indonesia's coastal waters."
BHP's economic and commodity outlook,https://www.bhp.com/investors/economic-and-commodity-outlook/2023/02/bhps-economic-and-commodity-outlook,2023. 2. 21.,날짜 없음,"The first half of financial year 2023, with the direct and indirect impacts of the Ukraine conflict continuing to drive extraordinary volatility in energy,..."
Lundin Mining Fourth Quarter and Full Year 2022 Results,http://lundinmining.com/news/lundin-mining-fourth-quarter-and-full-year-2022-re-123105/,2023. 2. 22.,날짜 없음,"TORONTO, Feb. 22, 2023 /CNW/ - (TSX: LUN) (Nasdaq Stockholm: LUMI) Lundin Mining Corporation (“Lundin Mining”"
"Penny Costs 2.72 Cents to Make in 2022, Nickel Costs 10.41 Cents; US Mint Realizes $310.2M in Seigniorage",https://www.coinnews.net/2023/02/17/penny-costs-2-72-cents-to-make-in-2022-nickel-costs-10-41-cents-us-mint-realizes-310-2m-in-seigniorage/,2023. 2. 17.,날짜 없음,"In 2022, the US Mint spent 2.72 cents to make and distribute each Lincoln cent. The Mint's cost for each Jefferson nickel was 10.41 cents."
Ford Mustang Mach-E gets cheaper new LFP batteries,https://www.carsales.com.au/editorial/details/ford-mustang-mach-e-gets-cheaper-new-lfp-batteries-139610/,2023. 2. 17.,날짜 없음,"More advanced, lower-cost power packs should be faster to charge and last longer."
Copper rises on Chinese demand recovery hopes,https://auto.economictimes.indiatimes.com/news/auto-components/copper-rises-on-chinese-demand-recovery-hopes/98084821,2023. 2. 20.,날짜 없음,"Copper Prices Rose: The most-traded March copper contract on the Shanghai Futures Exchange was up 0.2% at 69100 yuan a tonne, aluminium increased 1.4% to..."
"Ford Mustang Mach-E Powers Up With Cheaper, Faster-Charging LFP Batteries",https://www.carscoops.com/2023/02/ford-to-introduce-cheaper-faster-charging-lfp-batteries-on-mustang-mach-e-in-europe-and-america-this-year/,2023. 2. 16.,날짜 없음,One of the issues preventing automakers from producing cheaper EVs is the high cost of the nickel and cobalt used in traditional electric car batteries.
Papua New Guinea: Reining in MP slush funds,https://www.lowyinstitute.org/the-interpreter/papua-new-guinea-reining-mp-slush-funds,2023. 2. 20.,날짜 없음,Allowing individual MPs to decide where money should be spent – and who should be rewarded – comes at too high a price.
Smelters provide insight into e-scrap use,https://resource-recycling.com/e-scrap/2023/02/22/smelters-provide-insight-into-e-scrap-use/,2023. 2. 23.,날짜 없음,"Glencore, Umicore and Boliden recently released financial and operational details from their smelting operations in 2022."
10 Most Valuable Canadian Coins & What They're Worth,https://www.gainesvillecoins.com/blog/most-valuable-canadian-coins,2023. 2. 17.,날짜 없음,Canadian coins offer fascinating collecting opportunities for numismatists who love coins. Find prices and pictures for the 10 most valuable Canadian coins.
Top three companies in India which mine lithium,https://www.cnbctv18.com/business/companies/lithium-mining-extraction-reserves-jammu-kashmir-nalco-mecl-hindustan-copper-15953011.htm,2023. 2. 17.,날짜 없음,"Here's a list of India's three top lithium mining companies which also are a part of the joint venture Khanji Bidesh India Ltd (KABIL), created by the Ministry..."
POSCO Holdings starts secondary battery nickel business in Indonesia,https://www.koreatimes.co.kr/www/tech/2025/03/129_346040.html,2023. 2. 24.,날짜 없음,POSCO Holdings is starting a nickel business for secondary batteries in Indonesia. The company signed a memorandum of agreement (MOA) with China's Lygend...
Nickel's electric dreams turn into a pricing nightmare,https://www.reuters.com/markets/commodities/nickels-electric-dreams-turn-into-pricing-nightmare-2023-02-24/,2023. 2. 26.,날짜 없음,"The global nickel market flipped from deficit to surplus over the course of 2022, according to the International Nickel Study Group (INSG)."
"Punitive tariffs on nickel, aluminium and other metals doubled – Stainless Espresso",https://steelnews.biz/tariffs-on-nickel-aluminium-other-metals-doubled/,2023. 2. 27.,날짜 없음,"US government will double punitive tariffs on Russian metal products from April 2023. These include aluminium, copper and steel - but also nickel!"
Tesla Secures $2.9 Billion Worth of High-Nickel Cathode Materials From Korea's L&F Co,https://www.autoevolution.com/news/tesla-secures-29-billion-worth-of-high-nickel-cathode-materials-from-korea-s-l-f-co-211058.html,2023. 2. 28.,날짜 없음,Reports indicate that South Korean L&F Co has secured a $2.9 billion Tesla contract to supply the EV maker with high-nickel cathode materials.
Bank of England announces supervisory action on LME Clear,https://www.bankofengland.co.uk/news/2023/march/boe-announces-supervisory-action-on-lme-clear,2023. 3. 3.,날짜 없음,The Bank reviewed the operation of LME Clear during the period following the nickel events to determine whether lessons should be learned.
BoE instructs LME Clear to strengthen governance and risk management,https://www.securitiesfinancetimes.com/securitieslendingnews/industryarticle.php?article_id=226142,2023. 3. 3.,날짜 없음,The Bank of England (BoE) has highlighted shortcomings in LME Clear's actions relating to its suspension of clearing activities for nickel trades in March...
London Metal Exchange faces probe into $4 billion nickel market chao,https://www.standard.co.uk/business/london-metal-exchange-faces-probe-into-4-billion-nickel-market-chao-b1064553.html,2023. 3. 3.,날짜 없음,The price spike of 250% last March led to cancelled trades and the first suspension of dealing in decades.
Advancing metals and mining in Southeast Asia with digital and analytics,https://www.mckinsey.com/industries/metals-and-mining/our-insights/advancing-metals-and-mining-in-southeast-asia-with-digital-and-analytics,2023. 3. 1.,날짜 없음,"Southeast Asia is a top producer of base metals, including nickel and copper, but its downstream-processing industry is lagging behind."
Trafigura: the ten-day unravelling of an alleged $500 million fraud,https://www.swissinfo.ch/eng/business/trafigura-the-ten-day-unravelling-of-an-alleged-500-million-fraud/48321196,2023. 2. 28.,날짜 없음,Singapore-based trading house Trafigura has accused metals tycoon Prateek Gupta and his companies of selling it fake nickel cargoes worth hundreds of millions...
Russia selling nickel to China,https://www.herald.co.zw/russia-selling-nickel-to-china/,2023. 3. 3.,날짜 없음,"Russia's top miner, MMC Norilsk Nickel, is selling some of its metal in yuan at prices set in Shanghai, a sign of how Moscow's military operation in Ukraine..."
Metal mystery: The inside story of a bizarre $856m scandal,https://www.smh.com.au/business/markets/metal-mystery-the-inside-story-of-a-bizarre-856m-scandal-20230228-p5co3f.html,2023. 2. 28.,날짜 없음,One of the world's biggest and most sophisticated trading houses thought it was funding a deal for 25000 tonnes of valuable nickel.
LME's nickel crisis: major developments since chaotic trading halt,https://www.reuters.com/markets/commodities/lmes-nickel-crisis-major-developments-since-chaotic-trading-halt-2023-03-03/,2023. 3. 3.,날짜 없음,A British financial watchdog on Friday launched its first ever investigation of a UK exchange for possible misconduct after the London Metal Exchange's...
"Aurubis starts construction of plant to extract copper and nickel from recycled material, bleed",https://www.fastmarkets.com/insights/aurubis-starts-construction-plant-to-extract-copper-nickel/,2023. 3. 8.,날짜 없음,The new plant will recover metals such as nickel and copper from the electrolyte stream generated in tank houses during metal production at Aurubis' Beerse and...
"One year after nickel fiasco, LME left with multiple headaches",https://www.reuters.com/markets/commodities/one-year-after-nickel-fiasco-lme-left-with-multiple-headaches-2023-03-08/,2023. 3. 8.,날짜 없음,"One year after nickel trading went haywire on the London Metal Exchange (LME), the 146-year old exchange is fighting to mend its reputation amid a host of..."
Nickel-Catalyzed Sulfonylation of Aryl Bromides Enabled by Potassium Metabisulfite as a Uniquely Effective SO,https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.202217623,2023. 3. 10.,날짜 없음,"A nickel-catalyzed sulfonylation of aryl bromides has been developed utilizing an inexpensive, stench-free, inorganic sulfur salt (K 2 S 2 O 5 ) as a uniquely..."
China’s electric vehicle and climate ambitions jeopardized by surging critical material prices,https://www.nature.com/articles/s41467-023-36957-4,2023. 3. 4.,날짜 없음,"The expected surge in prices of lithium, cobalt, nickel, and manganese, four critical materials in EV batteries, could hinder EV uptake."
AQR leads 10 hedge funds suing LME over nickel trade debacle,https://www.mining.com/web/aqr-leads-10-hedge-funds-suing-lme-over-nickel-trade-debacle/,2023. 3. 6.,날짜 없음,"AQR Capital Management formally filed a London lawsuit against the London Metal Exchange, joining nine other hedge funds in a series of claims."
Mining Elites in Africa 2023: Greenfields Winner – First Quantum Minerals,https://www.miningreview.com/base-metals/mining-elites-in-africa-greenfields-winner-first-quantum-minerals/,2023. 3. 8.,날짜 없음,Zambia is to get a second nickel mine with the decision by First Quantum Minerals to implement its Enterprise nickel project in Zambia.
US electric vehicle batteries poised for new lithium iron age,https://www.ft.com/content/7548c4f6-b76f-4b23-ac4f-29461729745f,2023. 3. 4.,날짜 없음,"US start-up Our Next Energy, headed by chief executive Mujeeb Ijaz, will produce lithium iron phosphate batteries in Michigan."
Hedge funds sue London Metal Exchange for US$96 million over nickel rout,https://www.scmp.com/business/banking-finance/article/3212606/hedge-funds-sue-hkexs-london-metal-exchange-us96-million-over-2022-nickel-trading-fiasco,2023. 3. 7.,날짜 없음,A group of hedge funds and traders are seeking about £80 million (US$96.2 million) from the London Metal Exchange and LME Clear for alleged losses tied to...
Exclusive: LME CEO urged nickel trading halt minutes after waking up -court document,https://www.reuters.com/markets/commodities/lme-ceo-urged-nickel-trading-halt-minutes-after-waking-up-court-document-2023-03-10/,2023. 3. 10.,날짜 없음,The head of the London Metal Exchange spent just 20 minutes on his mobile phone scrolling for news and watching nickel prices lurch higher last year before...
MGB: Metallic mineral output valued at P238B in 2022,https://www.pna.gov.ph/articles/1196937,2023. 3. 8.,날짜 없음,MANILA – The Mines and Geosciences Bureau (MGB) reported Wednesday metallic mineral production value surged by 31.73 percent to PHP238.05 billion in 2022...
"Nickel's next crisis, oversupply",https://www.mining-journal.com/miner-s-right/opinion-articles/1449268/nickels-crisis-oversupply,2023. 3. 6.,날짜 없음,"The 22% price drop from US$31,200 a tonne three months ago to latest trades at $24,385/t is a direct result of a boom in nickel output which is being driven..."
"Indonesia eyes extending export bans to bauxite, copper and beyond",https://asia.nikkei.com/Business/Markets/Commodities/Indonesia-eyes-extending-export-bans-to-bauxite-copper-and-beyond,2023. 3. 7.,날짜 없음,"Indonesian President Joko ""Jokowi"" Widodo has taken further steps this year to limit the export of highly sought commodities."
Assessing the feasibility of the Inflation Reduction Act’s EV critical mineral targets,https://www.nature.com/articles/s41893-023-01079-8,2023. 3. 6.,날짜 없음,"In 2027, for an electric vehicle to be tax-credit eligible, 80% of the market value of critical minerals in its battery must be sourced domestically or from US..."
"Block 21 to produce sizable volumes of nickel, cobalt and iron oxide in Oman",https://www.zawya.com/en/projects/mining/block-21-to-produce-sizable-volumes-of-nickel-cobalt-and-iron-oxide-in-oman-i79e6ngw,2023. 3. 11.,날짜 없음,Substantial quantities of commercially valuable nickel and cobalt are expected to be generated from the newly awarded Block 21 during the pilot and...
The Energy Transition Will Transform The Mining Industry.,https://www.forbes.com/sites/woodmackenzie/2023/03/10/the-energy-transition-will-transform-the-mining-industry/,2023. 3. 10.,날짜 없음,"By 2050 the energy transition could see nickel demand triple, copper demand more than double, and demand for Lithium chemicals grow 700%."
"Rare nickel could be worth over $5,000 – the exact ‘steps’ detail to look for...",https://www.the-sun.com/money/7579049/exact-steps-rare-nickel/,2023. 3. 8.,날짜 없음,A 1980s nickel sold for over $5000 thanks to its extremely rare quality.The 1982-P Jefferson Nickel sold for $5351 at a Great Collections auction on.
How To Use the Reverb Price Guide,https://reverb.com/news/how-to-use-the-reverb-price-guide,2023. 3. 10.,날짜 없음,"When used gear sells on Reverb, we share final sale prices for all to see in our Price Guide, creating a transparent marketplace for all participants."
Fortress Minerals bags 2 prospecting licences in Sabah,https://www.businesstimes.com.sg/companies-markets/fortress-minerals-bags-2-prospecting-licences-sabah,2023. 3. 6.,날짜 없음,"CATALIST-LISTED Fortress Minerals has been granted two new licences in Sabah, Malaysia to undertake prospecting operations for copper, nickel and cobalt..."
"BHP eyes copper, nickel projects as it bypasses lithium",https://www.mining.com/web/bhp-eyes-copper-nickel-projects-as-it-bypasses-lithium/,2023. 3. 8.,날짜 없음,BHP expects global copper and nickel supplies to remain below demand as few new mines for either metal are coming online in the near future.
CEO Bob Iger: Disney Park Pricing Was ‘Too Aggressive’ And Hulu Might Be Worth Selling,https://www.forbes.com/sites/nicholasreimann/2023/03/09/ceo-bob-iger-disney-park-pricing-was-too-aggressive-and-hulu-might-be-worth-selling/,2023. 3. 9.,날짜 없음,Iger acknowledged Disney made a series of pandemic-era moves that angered loyal customers out of a “zeal to grow profits.”
Philippine metal production up 32% in 2022,https://www.philstar.com/business/2023/03/08/2249973/philippine-metal-production-32-2022,2023. 3. 8.,날짜 없음,"The value of the country's metallic mineral production rose by nearly a third last year on the back of higher nickel prices and robust metal output,..."
Indian Prateek Gupta steals $600m from Trafigura in nickel shipment fraud,https://pmnewsnigeria.com/2023/03/09/indian-prateek-gupta-steals-600m-from-trafigura-in-nickel-shipment-fraud/,2023. 3. 9.,날짜 없음,"World commodity trader, Trafigura has accused Indian businessman Prateek Gupta of “systematic fraud” regarding nickel shipments, running into about $600..."
European nickel uncut cathode and briquette premiums rise but premiums steady elsewhere,https://www.fastmarkets.com/insights/nickel-uncut-cathode-and-briquette-premiums-rise/,2023. 3. 16.,날짜 없음,Find out how continued tightness of class one supply within Europe and increased buying interest amid falling London Metal Exchange nickel prices have...
"POSCO, Korea Zinc, Vale to close Korean nickel JV",https://www.kedglobal.com/batteries/newsView/ked202303130016,2023. 3. 13.,날짜 없음,POSCO Holdings Inc. and Korea Zinc Co. will close Korea Nickel Corp. set up jointly with Brazilian mining giant Vale Ltd. as the two Korean companies are...
Nickel ‘alchemist’ Xiang Guangda aims to work his magic on batteries,https://www.ft.com/content/a236b085-5dc5-4e88-a58b-e497c36fa48c,2023. 3. 14.,날짜 없음,"Xiang Guangda, the founder who a year ago brought global nickel trading to its knees. Tsingshan is the world's largest producer of nickel and stainless steel."
LME rocked by new nickel scandal after finding bags of stones,https://www.mining.com/web/lme-finds-some-nickel-underlying-its-contracts-is-missing/,2023. 3. 17.,날짜 없음,The London Metal Exchange has discovered bags of stones instead of the nickel that underpinned a handful of its contracts at a warehouse in Rotterdam.
Battery recycling takes the driver’s seat,https://www.mckinsey.com/industries/automotive-and-assembly/our-insights/battery-recycling-takes-the-drivers-seat,2023. 3. 13.,날짜 없음,Significant growth opportunities in the EV battery recycling space emerge as these batteries reach end-of-life.
Indonesia’s Harita Group Aims To Raise Nearly $1 Billion In Nickel Unit IPO,https://www.forbes.com/sites/gloriaharaito/2023/03/16/indonesias-harita-group-aims-to-raise-nearly-1-billion-in-nickel-unit-ipo/,2023. 3. 16.,날짜 없음,Harita Group is selling shares in its nickel unit Trimegah Bangun Persada in a large initial public offering that could make the net worth of billionaire...
Can HKEX-owned LME rebuild its reputation a year after nickel chaos?,https://www.scmp.com/business/banking-finance/article/3213837/london-metal-exchange-owned-hkex-seeks-rebuild-reputation-dominance-year-after-nickel-chaos,2023. 3. 18.,날짜 없음,The fallout from chaos in the nickel market last March has hurt volumes at the Hong Kong Exchanges and Clearing-owned London Metal Exchange and emboldened...
LME Finds Some Nickel Underlying Its Contracts Is Missing,https://www.bloomberg.com/news/articles/2023-03-17/lme-finds-irregularities-in-nickel-underlying-nine-contracts,2023. 3. 17.,날짜 없음,"The London Metal Exchange has discovered bags of stones instead of the nickel that underpinned a handful of its contracts at a warehouse in Rotterdam, in a..."
Nickel Asia income rises 1.5% to P7.9B on higher ore prices,https://www.bworldonline.com/corporate/2023/03/15/510634/nickel-asia-income-rises-1-5-to-p7-9b-on-higher-ore-prices/,2023. 3. 15.,날짜 없음,"The company exported 8.15 million WMT of saprolite and limonite ore at an average price of $39.99 per WMT, lower than the 10.79 million WMT at $40.40 per WMT in..."
Panoramic Resources increases life of mine at Savannah Nickel Project in WA,https://mining.com.au/panoramic-resources-increases-life-of-mine-at-savannah-nickel-project-in-wa/,2023. 3. 16.,날짜 없음,Australian nickel-copper-cobalt producer Panoramic Resources (ASX:PAN) has increased the life of mine at the Savannah Nickel Project in Western Australia.
Interview – Stainless steel solutions for geothermal from H. Butting GmbH & Co. KG,https://www.thinkgeoenergy.com/interview-stainless-steel-solutions-for-geothermal-from-h-butting-gmbh-co-kg/,2023. 3. 13.,날짜 없음,"In this interview with BUTTING MD Norbert Heinzle, he discusses the unique challenges of geothermal and how they can be addressed with stainless steel..."
Indonesia/nickel: volting ambition of IPOs outruns potential,https://www.ft.com/content/496e2df0-0523-4db5-b325-2aa9fe10bb8a,2023. 3. 15.,날짜 없음,"Soaring demand for cars powered by them has yielded a windfall for companies in Indonesia, the world's largest producer of the metal, and a surge in new..."
"Resources Top 5: High grade nickel discoveries, ancient mines, and a handful of promising gold stocks",https://stockhead.com.au/resources/resources-top-5-high-grade-nickel-discoveries-ancient-mines-and-a-handful-of-promising-gold-stocks/,2023. 3. 16.,날짜 없음,"Recent IPO Dynamic Metals (ASX:DYM) enjoys a dream start to listed life, hitting high grade nickel in maiden drilling at Dordie Far West."
"Bulletman and Bulletgirl Hit the Mark in Nickel Comics, at Auction",https://bleedingcool.com/comics/heritage-auctions-nickel-comics-bulletman/,2023. 3. 19.,날짜 없음,Bulletman and Bulletgirl were launched into an unusual series which cost five cents and was released biweekly from Fawcett Publications.
Electra produces lithium from battery recycling trial,https://www.greencarcongress.com/2023/03/20230314-electra.html,2023. 3. 14.,날짜 없음,Electra Battery Materials Corporation has successfully recovered lithium in its black mass recycling trial being conducted at its refinery north of Toronto.
Senate committee passes nickel-per-drink increase in alcohol taxes,https://nmindepth.com/2023/senate-committee-passes-nickel-per-drink-increase-in-alcohol-taxes/,2023. 3. 15.,날짜 없음,"On Wednesday, a Senate committee amended a tax package passed by the House earlier this week to hike alcohol taxes 5¢ per drink for beer, wine, and spirits,..."
Moody’s upgrades global metals & mining outlook to stable,https://www.mining.com/moodys-upgrades-global-metals-mining-outlook-to-stable/,2023. 3. 15.,날짜 없음,The investors service maintained its 12-month price assumptions and medium-term sensitivity ranges for all commodities except coal.
Harita Nickel to Soon Kick Off $650 Million Indonesian IPO,https://www.bloomberg.com/news/articles/2023-03-14/harita-nickel-said-to-soon-kick-off-650-million-indonesian-ipo,2023. 3. 14.,날짜 없음,Indonesian metal and mining firm PT Trimegah Bangun Persada started taking orders on Wednesday for an initial public offering of as much as $647 million.
LME finds bags of stones instead of nickel in metal warehouse,https://www.ft.com/content/a8c4d8d5-7c81-4c54-a90a-9f3f60d1bdd2,2023. 3. 17.,날짜 없음,The London Metal Exchange has found bags full of stones at one of its warehouses instead of the nickel they were supposed to contain in the latest drama.
"Manny Zamora's Nickel Asia posts slight increase in 2022 profit on lower sales volumes, challenging weather conditions",https://bilyonaryo.com/2023/03/14/manny-zamoras-nickel-asia-posts-slight-increase-in-2022-profit-on-lower-sales-volumes-challenging-weather-conditions/business/,2023. 3. 14.,날짜 없음,"Nickel Asia Corp. of bilyonaryo Manuel Zamora reported a modest 1.5 percent increase in net income to P7.93 billion in 2022, as lower sales volumes weighed on..."
From 35 cents to $19.25: A history of S.F. Giants beer prices — and fan outrage,https://www.sfchronicle.com/projects/2023/giants-beer/,2023. 3. 19.,날짜 없음,We tracked beer prices through Giants' history to find the most outrageous price hikes and most expensive brews.
"Analysts raise estimates of cost of iron ore, base metals and coal in short and medium term",https://open4business.com.ua/en/analysts-raise-estimates-of-cost-of-iron-ore-base-metals-and-coal-in-short-and-medium-term/,2023. 3. 14.,날짜 없음,"International rating agency Fitch Ratings has revised its estimates of the cost of iron ore, base metals and coal in the short and medium term."
Nickel price slumps as global production soars,https://www.mining.com/nickel-price-slumps-as-global-production-soars/,2023. 3. 23.,날짜 없음,"Nickel prices have fallen by 28% this year to last trade at around $22,300 a tonne on Thursday. Reuters reports the discount or contango for the LME's cash..."
Battery recycling: clean nickel extraction a circular solution,https://www.energymonitor.ai/tech/breakthrough-clean-nickel-recycling-offers-a-circular-solution-to-battery-metal-supply-shortages/,2023. 3. 24.,날짜 없음,"Lithium-ion battery recycling company Aqua Metals has successfully recovered low-emissions, high-purity nickel amid soaring costs and supply shortages."
Stainless MMI: Price of Nickel and Stainless Steel Continue to Drop,https://agmetalminer.com/2023/03/20/stainless-mmi-price-of-nickel-stainless-steel-continue-to-drop/,2023. 3. 20.,날짜 없음,"Notable Moves in the Price of Nickel, Stainless Steel · LME nickel primary 3-month dropped sharply by 13.36%, leaving prices at $24,900 per metric ton · Chinese..."
"Baseline: Indonesia’s export bans reinforce local industry, limits exports",https://www.forex.com/en-us/news-and-analysis/base-lines-031202023/,2023. 3. 20.,날짜 없음,"Natalie Scott-Gray highlights Indonesia's 'grand strategy' to support its domestic refining industries, limiting the export of unprocessed raw materials..."
A nickel-trading scam targeting JPMorgan is raising fresh questions about the London Metal Exchange,https://qz.com/london-metal-exchange-nickel-bags-warehouse-blunder-1850248390,2023. 3. 21.,날짜 없음,Bags of nickel worth $1.3 million contained nothing but stones—and prompted more scrutiny of the LME.
The return of the London Metal Exchange's nickel curse,https://www.reuters.com/markets/commodities/return-london-metal-exchanges-nickel-curse-2023-03-21/,2023. 3. 22.,날짜 없음,The London Metal Exchange (LME) has discovered that some of its registered nickel is missing.
JPMorgan Chase Reportedly Owns Rocks Instead of Nickel,https://www.entrepreneur.com/business-news/jpmorgan-chase-reportedly-owns-rocks-instead-of-nickel/448073,2023. 3. 21.,날짜 없음,"JPMorgan Chase owned nickel contracts worth about $1.3 million. It was announced recently that the nickel portions, reportedly belonging to the bank,..."
JPMorgan’s mystery rocks: the hunt for clues begins with a kick,https://www.scmp.com/business/commodities/article/3214843/london-metal-exchange-hunt-clues-jpmorgans-mystery-nickel-rocks-begin-kick,2023. 3. 25.,날짜 없음,"For the LME, the warehouse issue represents yet another headache as it wades through the fallout of its last nickel crisis a year ago."
